zipCode,disasterNumber,sum_approvedForFemaAssistanceOwners,sum_totalApprovedIhpAmountOwners,sum_repairReplaceAmountOwners,sum_rentalAmountOwners,sum_otherNeedsAmountOwners,sum_approvedBetween1And10000Owners,sum_approvedBetween100001And25000Owners,sum_approvedBetween25001AndMaxOwners,sum_totalMaxGrantsOwners,sum_approvedForFemaAssistanceRenters,sum_totalApprovedIhpAmountRenters,sum_rentalAmountRenters,sum_otherNeedsAmountRenters,sum_approvedBetween1And10000Renters,sum_approvedBetween100001And25000Renters,sum_approvedBetween25001AndMaxRenters,sum_totalMaxGrantsRenters,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,region,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,designatedIncidentTypes,declarationRequestDate,id,hash,lastRefresh,declarationYear,average_assistance_per_owner,average_assistance_per_renter,total_approved_fema_assistance,total_approved_Ihp_amount,city,after_2020_only,latitude,longitude
73008,1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,,,,"Bethany, Oklahoma",No,35.5186678,-97.63226390000001
73011,1846,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-06-19T00:00:00.000Z,WILDFIRES,2009-04-09T00:00:00.000Z,2009-04-12T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2009-06-19T00:00:00.000Z,2018-09-05T00:00:00.000Z,2018-09-04T00:00:00.000Z,6.0,1.0,0.0,0.0,1.0,,2009-04-22T00:00:00.000Z,e47e0cb1-fdd2-4272-92f3-73dc945281a2,b0f8aa65dfbcdb9577e225161b36985eac9e726f,2024-10-09T19:01:58.075Z,2009,,,,,"Bradley, Oklahoma",No,34.8781271,-97.7083691
73020,1623,1.0,19247.69,10900.0,571.0,7776.69,0.0,0.0,1.0,0.0,,,,,,,,,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,19247.69,,,,"Choctaw, Oklahoma",No,35.4975625,-97.2689212
73020,1846,8.0,126373.26,119037.26,7336.0,0.0,4.0,0.0,4.0,4.0,10.0,70039.93,15420.0,53870.47,8.0,2.0,0.0,0.0,2009-06-19T00:00:00.000Z,WILDFIRES,2009-04-09T00:00:00.000Z,2009-04-12T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2009-06-19T00:00:00.000Z,2018-09-05T00:00:00.000Z,2018-09-04T00:00:00.000Z,6.0,1.0,0.0,0.0,1.0,,2009-04-22T00:00:00.000Z,e47e0cb1-fdd2-4272-92f3-73dc945281a2,b0f8aa65dfbcdb9577e225161b36985eac9e726f,2024-10-09T19:01:58.075Z,2009,15796.6575,7003.9929999999995,18.0,196413.19,"Choctaw, Oklahoma",No,35.4975625,-97.2689212
73026,1846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2009-06-19T00:00:00.000Z,WILDFIRES,2009-04-09T00:00:00.000Z,2009-04-12T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2009-06-19T00:00:00.000Z,2018-09-05T00:00:00.000Z,2018-09-04T00:00:00.000Z,6.0,1.0,0.0,0.0,1.0,,2009-04-22T00:00:00.000Z,e47e0cb1-fdd2-4272-92f3-73dc945281a2,b0f8aa65dfbcdb9577e225161b36985eac9e726f,2024-10-09T19:01:58.075Z,2009,,,,,"Norman, Oklahoma",No,35.2225668,-97.4394777
73026,4078,16.0,444837.13,421617.13,19220.0,4000.0,2.0,0.0,14.0,14.0,7.0,46325.53,10902.0,35423.53,5.0,2.0,0.0,0.0,2012-08-22T00:00:00.000Z,FREEDOM AND NOBLE WILDFIRES,2012-08-03T00:00:00.000Z,2012-08-14T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2012-08-22T00:00:00.000Z,2019-06-20T00:00:00.000Z,2019-06-20T00:00:00.000Z,6.0,1.0,0.0,0.0,1.0,,2012-08-13T00:00:00.000Z,ca8f932c-c45b-47ab-b51d-feea77326729,5f6dcb0da647807156f203b564fac14614e0cfcf,2024-10-09T19:01:58.075Z,2012,27802.320625,6617.932857142857,23.0,491162.66000000003,"Norman, Oklahoma",No,35.2225668,-97.4394777
73030,1846,2.0,51776.63,49742.63,2034.0,0.0,0.0,0.0,2.0,1.0,3.0,18802.93,1852.0,16950.93,3.0,0.0,0.0,0.0,2009-06-19T00:00:00.000Z,WILDFIRES,2009-04-09T00:00:00.000Z,2009-04-12T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2009-06-19T00:00:00.000Z,2018-09-05T00:00:00.000Z,2018-09-04T00:00:00.000Z,6.0,1.0,0.0,0.0,1.0,,2009-04-22T00:00:00.000Z,e47e0cb1-fdd2-4272-92f3-73dc945281a2,b0f8aa65dfbcdb9577e225161b36985eac9e726f,2024-10-09T19:01:58.075Z,2009,25888.315,6267.643333333333,5.0,70579.56,"Davis, Oklahoma",No,34.5045317,-97.1194637
73034,1846,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-06-19T00:00:00.000Z,WILDFIRES,2009-04-09T00:00:00.000Z,2009-04-12T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2009-06-19T00:00:00.000Z,2018-09-05T00:00:00.000Z,2018-09-04T00:00:00.000Z,6.0,1.0,0.0,0.0,1.0,,2009-04-22T00:00:00.000Z,e47e0cb1-fdd2-4272-92f3-73dc945281a2,b0f8aa65dfbcdb9577e225161b36985eac9e726f,2024-10-09T19:01:58.075Z,2009,,,,,"Edmond, Oklahoma",No,35.6528323,-97.47809540000002
73036,1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,,,,"El Reno, Oklahoma",No,35.5322741,-97.9550493
73044,1623,5.0,49675.36,33732.5,1975.0,13967.86,2.0,0.0,3.0,0.0,,,,,,,,,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,9935.072,,,,"Guthrie, Oklahoma",No,35.878937,-97.42531849999999
73045,1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,,,,"Harrah, Oklahoma",No,35.4895085,-97.1636408
73047,1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,,,,"Hinton, Oklahoma",No,35.4714415,-98.3556162
73049,1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,,,,"Jones, Oklahoma",No,35.5658936,-97.2869781
73051,1846,9.0,219664.65,203327.34,8874.0,7463.31,1.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-06-19T00:00:00.000Z,WILDFIRES,2009-04-09T00:00:00.000Z,2009-04-12T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2009-06-19T00:00:00.000Z,2018-09-05T00:00:00.000Z,2018-09-04T00:00:00.000Z,6.0,1.0,0.0,0.0,1.0,,2009-04-22T00:00:00.000Z,e47e0cb1-fdd2-4272-92f3-73dc945281a2,b0f8aa65dfbcdb9577e225161b36985eac9e726f,2024-10-09T19:01:58.075Z,2009,24407.183333333334,,9.0,219664.65,"Lexington, Oklahoma",No,35.0147945,-97.33558350000001
73051,4078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2012-08-22T00:00:00.000Z,FREEDOM AND NOBLE WILDFIRES,2012-08-03T00:00:00.000Z,2012-08-14T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2012-08-22T00:00:00.000Z,2019-06-20T00:00:00.000Z,2019-06-20T00:00:00.000Z,6.0,1.0,0.0,0.0,1.0,,2012-08-13T00:00:00.000Z,ca8f932c-c45b-47ab-b51d-feea77326729,5f6dcb0da647807156f203b564fac14614e0cfcf,2024-10-09T19:01:58.075Z,2012,,,,,"Lexington, Oklahoma",No,35.0147945,-97.33558350000001
73052,1623,2.0,2030.02,1689.02,341.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,1015.01,,,,"Lindsay, Oklahoma",No,34.8347959,-97.6025319
73052,1846,3.0,86597.61,78648.63,3632.0,4316.98,0.0,0.0,3.0,2.0,1.0,15459.92,1852.0,13607.92,0.0,1.0,0.0,0.0,2009-06-19T00:00:00.000Z,WILDFIRES,2009-04-09T00:00:00.000Z,2009-04-12T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2009-06-19T00:00:00.000Z,2018-09-05T00:00:00.000Z,2018-09-04T00:00:00.000Z,6.0,1.0,0.0,0.0,1.0,,2009-04-22T00:00:00.000Z,e47e0cb1-fdd2-4272-92f3-73dc945281a2,b0f8aa65dfbcdb9577e225161b36985eac9e726f,2024-10-09T19:01:58.075Z,2009,28865.87,15459.92,4.0,102057.53,"Lindsay, Oklahoma",No,34.8347959,-97.6025319
73054,1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,,,,"Luther, Oklahoma",No,35.6617259,-97.195588
73054,1846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2009-06-19T00:00:00.000Z,WILDFIRES,2009-04-09T00:00:00.000Z,2009-04-12T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2009-06-19T00:00:00.000Z,2018-09-05T00:00:00.000Z,2018-09-04T00:00:00.000Z,6.0,1.0,0.0,0.0,1.0,,2009-04-22T00:00:00.000Z,e47e0cb1-fdd2-4272-92f3-73dc945281a2,b0f8aa65dfbcdb9577e225161b36985eac9e726f,2024-10-09T19:01:58.075Z,2009,,,,,"Luther, Oklahoma",No,35.6617259,-97.195588
73055,1623,4.0,51545.69,32700.0,793.0,18052.69,1.0,0.0,3.0,0.0,,,,,,,,,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,12886.4225,,,,"Marlow, Oklahoma",No,34.6481318,-97.9580933
73057,1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,,,,"Maysville, Oklahoma",No,34.81729869999999,-97.4058604
73064,1623,1.0,17867.29,10900.0,468.0,6499.29,0.0,0.0,1.0,0.0,,,,,,,,,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,17867.29,,,,"Mustang, Oklahoma",No,35.384226,-97.7244867
73068,4078,67.0,1246160.44,1138196.69,63416.0,44547.75,21.0,5.0,41.0,33.0,9.0,39774.46,11476.0,28298.46,9.0,0.0,0.0,0.0,2012-08-22T00:00:00.000Z,FREEDOM AND NOBLE WILDFIRES,2012-08-03T00:00:00.000Z,2012-08-14T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2012-08-22T00:00:00.000Z,2019-06-20T00:00:00.000Z,2019-06-20T00:00:00.000Z,6.0,1.0,0.0,0.0,1.0,,2012-08-13T00:00:00.000Z,ca8f932c-c45b-47ab-b51d-feea77326729,5f6dcb0da647807156f203b564fac14614e0cfcf,2024-10-09T19:01:58.075Z,2012,18599.409552238805,4419.384444444444,76.0,1285934.9,"Noble, Oklahoma",No,35.1392357,-97.394753
73073,1846,2.0,31341.12,30219.12,1122.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,,2009-06-19T00:00:00.000Z,WILDFIRES,2009-04-09T00:00:00.000Z,2009-04-12T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2009-06-19T00:00:00.000Z,2018-09-05T00:00:00.000Z,2018-09-04T00:00:00.000Z,6.0,1.0,0.0,0.0,1.0,,2009-04-22T00:00:00.000Z,e47e0cb1-fdd2-4272-92f3-73dc945281a2,b0f8aa65dfbcdb9577e225161b36985eac9e726f,2024-10-09T19:01:58.075Z,2009,15670.56,,,,"Orlando, Oklahoma",No,36.1489309,-97.378098
73074,1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,,,,"Paoli, Oklahoma",No,34.8267449,-97.2591911
73075,1623,2.0,29936.14,21800.0,682.0,7454.14,0.0,0.0,2.0,0.0,,,,,,,,,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,14968.07,,,,"Pauls Valley, Oklahoma",No,34.7400809,-97.22224510000001
73084,1623,2.0,37326.58,21400.0,2808.0,13118.58,0.0,0.0,2.0,0.0,,,,,,,,,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,18663.29,,,,"Spencer, Oklahoma",No,35.5103197,-97.36786239999999
73087,1846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2009-06-19T00:00:00.000Z,WILDFIRES,2009-04-09T00:00:00.000Z,2009-04-12T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2009-06-19T00:00:00.000Z,2018-09-05T00:00:00.000Z,2018-09-04T00:00:00.000Z,6.0,1.0,0.0,0.0,1.0,,2009-04-22T00:00:00.000Z,e47e0cb1-fdd2-4272-92f3-73dc945281a2,b0f8aa65dfbcdb9577e225161b36985eac9e726f,2024-10-09T19:01:58.075Z,2009,,,,,Error,No,,
73092,1846,1.0,30300.0,28800.0,1500.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,2009-06-19T00:00:00.000Z,WILDFIRES,2009-04-09T00:00:00.000Z,2009-04-12T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2009-06-19T00:00:00.000Z,2018-09-05T00:00:00.000Z,2018-09-04T00:00:00.000Z,6.0,1.0,0.0,0.0,1.0,,2009-04-22T00:00:00.000Z,e47e0cb1-fdd2-4272-92f3-73dc945281a2,b0f8aa65dfbcdb9577e225161b36985eac9e726f,2024-10-09T19:01:58.075Z,2009,30300.0,,,,"Verden, Oklahoma",No,35.0833962,-98.0878254
73098,1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,,,,"Wynnewood, Oklahoma",No,34.6434171,-97.1644656
73105,1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,,,,"Oklahoma City, Oklahoma",No,35.4675602,-97.5164276
73106,1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,,,,"Oklahoma City, Oklahoma",No,35.4675602,-97.5164276
73107,1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,,,,"Oklahoma City, Oklahoma",No,35.4675602,-97.5164276
73108,1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,,,,"Oklahoma City, Oklahoma",No,35.4675602,-97.5164276
73110,1846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2009-06-19T00:00:00.000Z,WILDFIRES,2009-04-09T00:00:00.000Z,2009-04-12T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2009-06-19T00:00:00.000Z,2018-09-05T00:00:00.000Z,2018-09-04T00:00:00.000Z,6.0,1.0,0.0,0.0,1.0,,2009-04-22T00:00:00.000Z,e47e0cb1-fdd2-4272-92f3-73dc945281a2,b0f8aa65dfbcdb9577e225161b36985eac9e726f,2024-10-09T19:01:58.075Z,2009,,,,,"Oklahoma City, Oklahoma",No,35.4675602,-97.5164276
73111,1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,,,,"Oklahoma City, Oklahoma",No,35.4675602,-97.5164276
73118,1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,,,,,"Oklahoma City, Oklahoma",No,35.4675602,-97.5164276
73121,1623,1.0,2058.11,1458.59,571.0,28.52,1.0,0.0,0.0,0.0,,,,,,,,,2006-01-10T00:00:00.000Z,EXTREME WILDFIRE THREAT,2005-11-27T00:00:00.000Z,2006-03-31T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2006-01-10T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,6.0,1.0,1.0,1.0,1.0,,2006-01-09T00:00:00.000Z,c7840fbf-f776-4907-b800-e2307a2f762d,48ec114d8bf5ead0c8395736322caddb6ccb8495,2024-10-09T19:01:58.075Z,2006,2058.11,,,,"Oklahoma City, Oklahoma",No,35.4675602,-97.5164276
73126,4078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2012-08-22T00:00:00.000Z,FREEDOM AND NOBLE WILDFIRES,2012-08-03T00:00:00.000Z,2012-08-14T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2012-08-22T00:00:00.000Z,2019-06-20T00:00:00.000Z,2019-06-20T00:00:00.000Z,6.0,1.0,0.0,0.0,1.0,,2012-08-13T00:00:00.000Z,ca8f932c-c45b-47ab-b51d-feea77326729,5f6dcb0da647807156f203b564fac14614e0cfcf,2024-10-09T19:01:58.075Z,2012,,,,,"Oklahoma City, Oklahoma",No,35.4675602,-97.5164276
